date,product_id,category,daily_active_users,click_through_rate,avg_session_duration,conversion_rate,is_anomaly
2022-10-22,google_product_001,Search,1385,0.16379916428817348,3.6128693502104854,0.05920367502144261,0
2022-10-23,google_product_001,Search,1240,0.12966853890743682,3.954588782067762,0.02777104980444436,0
2022-10-24,google_product_001,Search,1800,0.2104016174257987,4.02538842054241,0.04071253749910893,0
2022-10-25,google_product_001,Search,1923,0.15409605993248213,2.080326843802344,0.027064923747959043,0
2022-10-26,google_product_001,Search,2090,0.13904035346063673,3.986162253905763,0.03304305122802936,0
2022-10-27,google_product_001,Search,1898,0.15554040917594725,3.310272225935826,0.03081873016583425,0
2022-10-28,google_product_001,Search,1353,0.1095862113141091,3.506877177600228,0.05239584006441562,0
2022-10-29,google_product_001,Search,1252,0.12085157884468045,5.443632003468814,0.036037703218982406,0
2022-10-30,google_product_001,Search,1580,0.18601241723833276,2.7434931057207437,0.05068379333694016,0
2022-10-31,google_product_001,Search,1795,0.13029317163085813,4.813205186747977,0.04604120889588518,0
2022-11-01,google_product_001,Search,1911,0.11859267051954181,3.7210370696681916,0.0630363875210479,0
2022-11-02,google_product_001,Search,2005,0.16609958257581858,3.7202398315041654,0.02520555776860276,0
2022-11-03,google_product_001,Search,2083,0.1855711246398899,4.790371896051711,0.052592332397867994,0
2022-11-04,google_product_001,Search,3457,0.171568599319952,4.34005129456889,0.05146440870400728,1
2022-11-05,google_product_001,Search,1531,0.1798814305741745,4.570612997219531,0.030266211619729654,0
2022-11-06,google_product_001,Search,1448,0.12729614734291617,4.968184660532861,0.050071333364731595,0
2022-11-07,google_product_001,Search,1688,0.10734567999774469,3.668691616816677,0.04336144963026229,0
2022-11-08,google_product_001,Search,4194,0.1950400095586646,3.3877632654922496,0.037725237400465926,1
2022-11-09,google_product_001,Search,2207,0.14031960483473593,2.914849473442202,0.031760645130280006,0
2022-11-10,google_product_001,Search,2051,0.14247500950634856,3.174589470021045,0.03280890548550814,0
2022-11-11,google_product_001,Search,1898,0.18984582425547172,6.949094425308726,0.06049812095785927,0
2022-11-12,google_product_001,Search,1488,0.1666869002820198,5.244679580736786,0.04000682818957483,0
2022-11-13,google_product_001,Search,1688,0.16367663316244824,2.6489256337919787,0.047821300015314594,0
2022-11-14,google_product_001,Search,1734,0.2149500703470325,2.67754204325643,0.03209100618332447,0
2022-11-15,google_product_001,Search,2105,0.1306944530885957,4.481866061718492,0.03220147053778361,0
2022-11-16,google_product_001,Search,2082,0.17783520384243712,4.5472647973779665,0.050819848092499426,0
2022-11-17,google_product_001,Search,1974,0.15171039374691253,4.548883835317365,0.02650423788448468,0
2022-11-18,google_product_001,Search,1824,0.1580577683658977,3.7450442064463023,0.035847862320947284,0
2022-11-19,google_product_001,Search,1389,0.19585405279237594,3.8745457399971,0.04034027411072232,0
2022-11-20,google_product_001,Search,2039,0.1652350726886887,4.327879524159357,0.04111372601840053,0
2022-11-21,google_product_001,Search,1664,0.16614888237148898,4.085893006293331,0.03820906714983844,0
2022-11-22,google_product_001,Search,1867,0.18217522011929405,1.780699627252465,0.043958197810959235,0
2022-11-23,google_product_001,Search,2410,0.13905141811371344,3.7702003694248063,0.04692855755817812,0
2022-11-24,google_product_001,Search,2185,0.1248237099798298,3.148593565739686,0.047346375454593304,0
2022-11-25,google_product_001,Search,1902,0.11865572417936898,4.175211418908512,0.030141961913321733,0
2022-11-26,google_product_001,Search,1751,0.09100930231871995,6.98525900260341,0.037158449020712025,0
2022-11-27,google_product_001,Search,1692,0.21168621389820966,4.367481665474305,0.05194762861876938,0
2022-11-28,google_product_001,Search,1760,0.1169037490283495,3.686470313827602,0.04894647187573872,0
2022-11-29,google_product_001,Search,2200,0.14336239129242684,4.921801501977252,0.026271405485189362,0
2022-11-30,google_product_001,Search,2119,0.14169560100333237,4.482687887209213,0.043514799003522016,0
2022-12-01,google_product_001,Search,2298,0.15922220093427303,4.4200944904518416,0.0202177475062519,0
2022-12-02,google_product_001,Search,1824,0.1744721163761789,4.606850593215671,0.040469349020603694,0
2022-12-03,google_product_001,Search,1538,0.17581420465079237,6.056543564829541,0.05897767016745977,0
2022-12-04,google_product_001,Search,1708,0.13250767684293185,2.8691115646740846,0.03052107282731014,0
2022-12-05,google_product_001,Search,2100,0.14498634858640766,4.473632076811454,0.03165676954508418,0
2022-12-06,google_product_001,Search,2151,0.15847739851464898,3.0736188700184615,0.047640297815728594,0
2022-12-07,google_product_001,Search,2169,0.1425392662144936,4.555512646342248,0.02457198484790354,0
2022-12-08,google_product_001,Search,2231,0.19822036728059977,3.0813134885139055,0.03367244970114961,0
2022-12-09,google_product_001,Search,1983,0.16472924854914753,3.5826331863949155,0.04596441137581753,0
2022-12-10,google_product_001,Search,1682,0.17204633358149451,3.704910085762094,0.03365714152310597,0
2022-12-11,google_product_001,Search,1759,0.16988643806002238,4.975816719344709,0.03764030012789028,0
2022-12-12,google_product_001,Search,4146,0.18520421572455975,4.918454443942414,0.047441857103150346,1
2022-12-13,google_product_001,Search,2056,0.1554306467611112,2.7542826235536157,0.044215460835365615,0
2022-12-14,google_product_001,Search,634,0.1110950415613246,4.054934110999849,0.04266818396295402,1
2022-12-15,google_product_001,Search,2121,0.16199063855257925,3.2904201452508275,0.03660877720729962,0
2022-12-16,google_product_001,Search,1974,0.13045929318624513,2.7414950893246655,0.043700611152689556,0
2022-12-17,google_product_001,Search,1928,0.1341414995475073,3.7829829495756297,0.03876267319900244,0
2022-12-18,google_product_001,Search,2231,0.1675909205626528,3.69151721154418,0.04457805609925785,0
2022-12-19,google_product_001,Search,2354,0.18714849214300905,6.426716486345523,0.035030679748820216,0
2022-12-20,google_product_001,Search,2397,0.15063814730208183,4.4329598253606965,0.03817431025620459,0
2022-12-21,google_product_001,Search,2496,0.1592649903779689,2.622382499245763,0.03010042207447986,0
2022-12-22,google_product_001,Search,2149,0.20106644833905712,3.435225995829058,0.03964992389993764,0
2022-12-23,google_product_001,Search,2097,0.15722259538465705,5.021383295429398,0.03188999136371155,0
2022-12-24,google_product_001,Search,1893,0.22805049342541184,6.088442772869925,0.028859535498380065,0
2022-12-25,google_product_001,Search,2086,0.1669652893689463,2.4140166877620417,0.04258661147855388,0
2022-12-26,google_product_001,Search,2102,0.09717711722532546,2.120075614860955,0.0421273977585766,0
2022-12-27,google_product_001,Search,2619,0.17260024863313597,5.870965175371782,0.04782873734948573,0
2022-12-28,google_product_001,Search,2891,0.16143475154648332,4.389614177370904,0.03568874430424901,0
2022-12-29,google_product_001,Search,2413,0.18869258262248237,3.1317072681236335,0.04408052846836756,0
2022-12-30,google_product_001,Search,2267,0.17019544053809874,4.534629086122435,0.045507975722736634,0
2022-12-31,google_product_001,Search,2175,0.1458463204804868,1.3642522609831222,0.04444773807831595,0
2023-01-01,google_product_001,Search,2027,0.11327105291131903,4.003375506597161,0.031743463171978584,0
2023-01-02,google_product_001,Search,2399,0.14372930228141922,4.327821172843085,0.04149363482271189,0
2023-01-03,google_product_001,Search,2603,0.12448438637372099,4.92427013953783,0.04364140296054662,0
2023-01-04,google_product_001,Search,2690,0.13258429650585832,2.986104047707462,0.04007178466907942,0
2023-01-05,google_product_001,Search,2366,0.1676573521326183,4.085687161403359,0.019135223416289152,0
2023-01-06,google_product_001,Search,2277,0.20009713513054217,3.0745753739404127,0.041604896239734804,0
2023-01-07,google_product_001,Search,2222,0.16184014589468942,4.255383755674317,0.06212531039397243,0
2023-01-08,google_product_001,Search,2483,0.11412350813894447,3.1046536776369758,0.03639960731243017,0
2023-01-09,google_product_001,Search,2631,0.16333808004660422,3.5918991608397794,0.03271922902144679,0
2023-01-10,google_product_001,Search,3117,0.18589894459936954,3.0041846052097707,0.043733485597113986,0
2023-01-11,google_product_001,Search,2602,0.13170651287041854,4.651136241823657,0.04312378210466572,0
2023-01-12,google_product_001,Search,2780,0.14597948499981248,4.858451116656665,0.05192735165416414,0
2023-01-13,google_product_001,Search,2394,0.15044064584187591,3.7653794300425862,0.02742131844091112,0
2023-01-14,google_product_001,Search,2645,0.12645305060753279,4.038237994960029,0.047313802525749925,0
2023-01-15,google_product_001,Search,2115,0.16944841301531577,2.551408585366456,0.04590422061251463,0
2023-01-16,google_product_001,Search,2356,0.14637155554176653,3.700323351993213,0.03857853463059454,0
2023-01-17,google_product_001,Search,2650,0.16258597331721084,3.9497953829582553,0.0433868731792169,0
2023-01-18,google_product_001,Search,2415,0.123375234665937,6.6207930910299755,0.050294574815983574,0
2023-01-19,google_product_001,Search,2584,0.13687625099029768,2.8880329742258364,0.048723153800284504,0
2023-01-20,google_product_001,Search,2289,0.17167144073483315,5.464177238752438,0.028569806879262714,0
2023-01-21,google_product_001,Search,2320,0.13881500543724698,4.996858773465808,0.04820158186755485,0
2023-01-22,google_product_001,Search,2428,0.20180891553700214,4.280636404490137,0.03935311394967481,0
2023-01-23,google_product_001,Search,2981,0.13801091443156194,5.758620484195133,0.04072874098015516,0
2023-01-24,google_product_001,Search,3042,0.15674054177255659,4.372105472606863,0.040731969910016944,0
2023-01-25,google_product_001,Search,2806,0.17797772495619268,4.389159195667928,0.038497570112017404,0
2023-01-26,google_product_001,Search,2591,0.10744902801200905,3.946879346982455,0.05191707497107065,0
2023-01-27,google_product_001,Search,2620,0.09717573564057672,5.223568882418627,0.03916282040150788,0
2023-01-28,google_product_001,Search,2107,0.10423031056289715,5.0964692338108835,0.028804538716168313,0
2023-01-29,google_product_001,Search,2806,0.18787752310281547,3.374322712503788,0.036064701440302716,0
2023-01-30,google_product_001,Search,2922,0.1334442556232266,2.680752805401233,0.04178694716810476,0
2023-01-31,google_product_001,Search,2837,0.22674597857004758,3.7970193626043427,0.0522921478429705,0
2023-02-01,google_product_001,Search,2658,0.13307257204027834,3.1999614356023534,0.04603094684948834,0
2023-02-02,google_product_001,Search,3120,0.1555365390959111,3.936475425384645,0.031494647212529564,0
2023-02-03,google_product_001,Search,2577,0.19626329857703625,5.237438134684139,0.06485189916678892,0
2023-02-04,google_product_001,Search,2695,0.2101827866447737,3.54269834491321,0.0426477531097798,0
2023-02-05,google_product_001,Search,2198,0.21184510729909192,3.957176618688425,0.05275390737999015,0
2023-02-06,google_product_001,Search,2642,0.18625098691779426,4.058022734808395,0.03848285566422771,0
2023-02-07,google_product_001,Search,3008,0.18072187577434387,4.848430882205284,0.0453335924470545,0
2023-02-08,google_product_001,Search,3085,0.1677758084760355,1.7531106660153948,0.04839468504518405,0
2023-02-09,google_product_001,Search,2833,0.17335083228499912,3.3932997052347034,0.05218194711754256,0
2023-02-10,google_product_001,Search,2798,0.133464428510144,4.211283692279473,0.05057368305378225,0
2023-02-11,google_product_001,Search,2307,0.12545403349733078,5.200078956426861,0.04872197000072978,0
2023-02-12,google_product_001,Search,2560,0.14989876627767143,3.508097552493795,0.036849132688058915,0
2023-02-13,google_product_001,Search,2857,0.14489446132425216,2.123447293958126,0.034282539580439385,0
2023-02-14,google_product_001,Search,3181,0.13640315852018173,4.619711445966137,0.043326075103241976,0
2023-02-15,google_product_001,Search,3288,0.17089162342370146,3.3646376111743708,0.0493312807234107,0
2023-02-16,google_product_001,Search,2768,0.17865915625711531,2.8103333409096387,0.03777279299223393,0
2023-02-17,google_product_001,Search,2435,0.15265220658875542,3.3756546102867757,0.050651719657143865,0
2023-02-18,google_product_001,Search,2845,0.19432590243165784,3.8154746423441503,0.054526167454861794,0
2023-02-19,google_product_001,Search,2723,0.11574932657599485,3.3952553354617874,0.030836790809265803,0
2023-02-20,google_product_001,Search,2750,0.14419021622160846,1.7944339429009308,0.031630792962037205,0
2023-02-21,google_product_001,Search,3454,0.12849533038191585,4.897066196887132,0.03859624941094664,0
2023-02-22,google_product_001,Search,3234,0.0940039014878082,5.274875041278722,0.043076126681891966,0
2023-02-23,google_product_001,Search,3293,0.14751957942471902,4.651521991339505,0.03475432986232949,0
2023-02-24,google_product_001,Search,2819,0.1463475747485015,2.8623143295751836,0.05352202678867145,0
2023-02-25,google_product_001,Search,1564,0.19540349229726392,3.798508466052482,0.04424066861518451,1
2023-02-26,google_product_001,Search,3070,0.16892435053664331,3.993478684770542,0.040394470482407394,0
2023-02-27,google_product_001,Search,2912,0.11927439527012385,4.598794389561911,0.025640904761314726,0
2023-02-28,google_product_001,Search,3398,0.20562277699002562,4.668340488718081,0.026841841835724932,0
2023-03-01,google_product_001,Search,3399,0.1866310108657606,3.265826201221504,0.042810092502818066,0
2023-03-02,google_product_001,Search,3390,0.16746293110405847,4.081995556413561,0.018674043738451638,0
2023-03-03,google_product_001,Search,2670,0.14320547703450504,4.457280404615241,0.05012637409644072,0
2023-03-04,google_product_001,Search,2846,0.1212168228982956,5.4558223221467665,0.038418461556276796,0
2023-03-05,google_product_001,Search,2986,0.1388337967178684,4.704506539824723,0.07243092969594733,0
2023-03-06,google_product_001,Search,2665,0.18266245859112556,4.789056687375519,0.06307916250616111,0
2023-03-07,google_product_001,Search,3022,0.20653758917803827,4.083826627929361,0.03818550930752483,0
2023-03-08,google_product_001,Search,2916,0.19629730584816565,5.410459145203504,0.03893662997468685,0
2023-03-09,google_product_001,Search,3114,0.13533451734641178,4.409762795959497,0.0499558151400203,0
2023-03-10,google_product_001,Search,3058,0.11641147700132966,3.1389120898264293,0.05703172609918038,0
2023-03-11,google_product_001,Search,3060,0.1542265874073361,5.4033699701251905,0.02361970942563983,0
2023-03-12,google_product_001,Search,2839,0.09694681903311445,4.697903272539028,0.022136245346453136,0
2023-03-13,google_product_001,Search,3391,0.15969503142554345,3.5569559788715175,0.03377965194445619,0
2023-03-14,google_product_001,Search,3030,0.14557192241103994,3.5205070326007566,0.04582737583173865,0
2023-03-15,google_product_001,Search,3029,0.13601890494395272,4.296575545140762,0.04496873590507597,0
2023-03-16,google_product_001,Search,3203,0.10215890798199613,4.463184795267585,0.0506977145498385,0
2023-03-17,google_product_001,Search,3036,0.16540800319709148,4.197292265631207,0.02800302471634692,0
2023-03-18,google_product_001,Search,2796,0.13401897481014266,4.311308673442885,0.016838561370311235,0
2023-03-19,google_product_001,Search,2453,0.11490249492869135,5.69995737457638,0.048580141953021454,0
2023-03-20,google_product_001,Search,3089,0.06383213360155052,5.071543152234886,0.03171803727034765,0
2023-03-21,google_product_001,Search,3086,0.1491745528484809,4.190635591265024,0.019815121356113623,0
2023-03-22,google_product_001,Search,3544,0.2031675479000923,4.9413105807674835,0.04145063745959382,0
2023-03-23,google_product_001,Search,3326,0.19983777643643608,2.9674760964724607,0.047931756882186774,0
2023-03-24,google_product_001,Search,2809,0.13628711230241183,4.397927049946809,0.038779428678787226,0
2023-03-25,google_product_001,Search,2737,0.13193363818914658,5.80930634973311,0.03542151613817511,0
2023-03-26,google_product_001,Search,2690,0.1640632276822507,3.7819541046076264,0.03840637767854094,0
2023-03-27,google_product_001,Search,3129,0.12004843682435125,3.152366071380915,0.036294172375992174,0
2023-03-28,google_product_001,Search,3571,0.15905375699458396,3.3479111114069395,0.02651952888059833,0
2023-03-29,google_product_001,Search,3245,0.17298240835154072,2.9103669626576116,0.03285319323009568,0
2023-03-30,google_product_001,Search,3385,0.18680799671652923,3.2152380918722967,0.04521279905013815,0
2023-03-31,google_product_001,Search,2922,0.14699537770560142,3.629491901409971,0.043216785413765,0
2023-04-01,google_product_001,Search,2711,0.14388978749469103,2.5944329808213578,0.0416805980596682,0
2023-04-02,google_product_001,Search,2909,0.12366052239730316,4.015618333949603,0.030048515181466208,0
2023-04-03,google_product_001,Search,2962,0.1251935893788042,4.902277173786647,0.03818496837864333,0
2023-04-04,google_product_001,Search,3296,0.14320563324295418,3.0922438198530795,0.018229349535571454,0
2023-04-05,google_product_001,Search,3228,0.16102096520448533,5.519283923641769,0.0417847666388539,0
2023-04-06,google_product_001,Search,3701,0.17740753878699747,4.5107920885275945,0.054288577078135676,0
2023-04-07,google_product_001,Search,3058,0.12590463147958963,5.030580585624057,0.02525867867957894,0
2023-04-08,google_product_001,Search,2751,0.19478065706878564,3.342165446147863,0.03414072326682245,0
2023-04-09,google_product_001,Search,2995,0.14186629196872294,4.854525227066616,0.043291067787101296,0
2023-04-10,google_product_001,Search,3166,0.1493589811695469,2.908066099604687,0.052528426344274834,0
2023-04-11,google_product_001,Search,3381,0.1275836496255653,4.890247500836509,0.035517753836998504,0
2023-04-12,google_product_001,Search,3609,0.07727279219181175,4.171839339793531,0.03307749670734104,0
2023-04-13,google_product_001,Search,3477,0.17652136189083148,4.553251219984784,0.020310768575839168,0
2023-04-14,google_product_001,Search,2961,0.172105316912773,2.824405394375148,0.04103438129308107,0
2023-04-15,google_product_001,Search,2791,0.1415601732864536,3.104930157723395,0.06042076040143744,0
2023-04-16,google_product_001,Search,2911,0.15200972151674616,4.597228218253385,0.04277358461964676,0
2023-04-17,google_product_001,Search,2741,0.16547817653112298,3.0516519957757993,0.03977721020816287,0
2023-04-18,google_product_001,Search,3135,0.10312362429340372,4.463206292099123,0.04322082310766986,0
2023-04-19,google_product_001,Search,3770,0.13412841967961114,2.6328621935397543,0.03988907996051398,0
2023-04-20,google_product_001,Search,3664,0.17382794038865482,4.8481742126666685,0.0318698562773987,0
2023-04-21,google_product_001,Search,3026,0.11237131730492252,2.767476685231491,0.048232799156777056,0
2023-04-22,google_product_001,Search,3030,0.15880673796499886,4.552299937679523,0.04225761523111755,0
2023-04-23,google_product_001,Search,3035,0.10930254586129784,4.625630933646001,0.04017613251933658,0
2023-04-24,google_product_001,Search,3824,0.16399289947300577,3.303228181570425,0.0302463397272175,0
2023-04-25,google_product_001,Search,3667,0.1489307555310755,4.582026567084727,0.05303507931934759,0
2023-04-26,google_product_001,Search,5475,0.10154604552283472,4.260442263333556,0.0466470274533311,1
2023-04-27,google_product_001,Search,3147,0.18494218063371515,3.461158143807262,0.03447079162632698,0
2023-04-28,google_product_001,Search,2757,0.12796225269605851,2.9914453159237917,0.050018248536819375,0
2023-04-29,google_product_001,Search,2956,0.12569242688956855,2.037374308327421,0.03502429161614793,0
2023-04-30,google_product_001,Search,2822,0.1560170759169283,4.3496500472996935,0.03217996507488963,0
2023-05-01,google_product_001,Search,2923,0.18445912048286145,2.4351972286379446,0.03240296882519713,0
2023-05-02,google_product_001,Search,3312,0.11952534543064809,4.095344199441308,0.02228931446911909,0
2023-05-03,google_product_001,Search,3282,0.15185039549543913,3.7365517839177507,0.04471542380418206,0
2023-05-04,google_product_001,Search,3672,0.16286449500991718,4.679142775438195,0.0216885512166165,0
2023-05-05,google_product_001,Search,3250,0.1707931682178943,3.6979545005101357,0.027715561687342374,0
2023-05-06,google_product_001,Search,2909,0.15529324665831676,3.6705522136529085,0.01924411990921467,0
2023-05-07,google_product_001,Search,3263,0.13898916482750032,4.731870704288296,0.03913930307209107,0
2023-05-08,google_product_001,Search,3215,0.1251722933805384,4.335058029084117,0.03849679539728128,0
2023-05-09,google_product_001,Search,3261,0.15258431649139123,4.316155957182779,0.03673303786813636,0
2023-05-10,google_product_001,Search,3794,0.1178358296404318,4.469267589808526,0.029574223053294237,0
2023-05-11,google_product_001,Search,3433,0.06235948549516178,2.464427876792894,0.0282776624656336,0
2023-05-12,google_product_001,Search,2856,0.16309679412473002,4.756788679986982,0.044643698635465745,0
2023-05-13,google_product_001,Search,2861,0.17711804523258584,4.612468794013602,0.03449448068291512,0
2023-05-14,google_product_001,Search,2780,0.07911202693374485,2.9833168714235025,0.04316358321536145,0
2023-05-15,google_product_001,Search,1411,0.11970807885870187,3.7559195263257985,0.031147513138757778,1
2023-05-16,google_product_001,Search,3605,0.16857462783015592,3.960692712372369,0.04181062742771082,0
2023-05-17,google_product_001,Search,3857,0.21172486409135094,3.865503215598267,0.053032780373160636,0
2023-05-18,google_product_001,Search,3030,0.15062381123026222,4.333859966568535,0.04586165800392784,0
2023-05-19,google_product_001,Search,3160,0.12815991176312597,5.4313667818311835,0.0358758618178352,0
2023-05-20,google_product_001,Search,2752,0.1445131067668548,5.081766727672829,0.04257198970355927,0
2023-05-21,google_product_001,Search,2840,0.19124629257444553,2.6877808065685937,0.03759334825469787,0
2023-05-22,google_product_001,Search,3050,0.13062107462626393,4.6220699903060485,0.04007880184694728,0
2023-05-23,google_product_001,Search,3228,0.12602423980049238,5.32893331953541,0.036743889478514966,0
2023-05-24,google_product_001,Search,3465,0.13551769433453903,4.386808520689202,0.038356647941146085,0
2023-05-25,google_product_001,Search,3124,0.12140014175223862,5.0909804251859665,0.042120933530741755,0
2023-05-26,google_product_001,Search,3080,0.15368010947984387,6.012270445700765,0.030066413004180496,0
2023-05-27,google_product_001,Search,2851,0.1987403537540868,5.023709546106981,0.029841211730100216,0
2023-05-28,google_product_001,Search,2867,0.15969237819348087,4.249308595641729,0.02611457446168789,0
2023-05-29,google_product_001,Search,2965,0.14242939493621137,5.0450884740847535,0.023997288954962902,0
2023-05-30,google_product_001,Search,3262,0.14124566193253368,4.144887833096891,0.027827173077795204,0
2023-05-31,google_product_001,Search,3582,0.10310427573910028,4.023903043284956,0.04159462506804129,0
2023-06-01,google_product_001,Search,3365,0.17649329331441477,3.6485857642862674,0.031072124845081157,0
2023-06-02,google_product_001,Search,2806,0.14766488408961592,5.563413358832108,0.045136144642310964,0
2023-06-03,google_product_001,Search,2855,0.14458560259228123,3.1815713340579985,0.04034713748752562,0
2023-06-04,google_product_001,Search,3039,0.2457932270353458,5.5323677246781156,0.020314957865619463,0
2023-06-05,google_product_001,Search,2785,0.1589625872509706,4.499864123740371,0.0465497558422169,0
2023-06-06,google_product_001,Search,3458,0.12744626849714447,2.6006938251980585,0.0481079864559171,0
2023-06-07,google_product_001,Search,3271,0.13720927211383369,4.3676492929914215,0.030061373251651466,0
2023-06-08,google_product_001,Search,3351,0.18445337127590264,1.899973492348376,0.04420191542894992,0
2023-06-09,google_product_001,Search,2820,0.15339811231613293,4.625508016831036,0.03143501762590801,0
2023-06-10,google_product_001,Search,2445,0.10685166065047899,4.885231482988991,0.04097670376748336,0
2023-06-11,google_product_001,Search,2534,0.17757686803725609,3.4076440443479465,0.027355015930450345,0
2023-06-12,google_product_001,Search,3099,0.12995567743383019,4.123547695955582,0.022068935474654234,0
2023-06-13,google_product_001,Search,3371,0.20619893328652636,5.954157433750286,0.03617182810387031,0
2023-06-14,google_product_001,Search,3192,0.18240144197143945,3.4942532957380634,0.03876271053725164,0
2023-06-15,google_product_001,Search,3334,0.13658034313023745,2.9410924129433997,0.03602320306385396,0
2023-06-16,google_product_001,Search,2609,0.18843049085205338,5.4816634024625985,0.028159694417774404,0
2023-06-17,google_product_001,Search,2761,0.1520356653158221,5.962587190530795,0.03600100937868863,0
2023-06-18,google_product_001,Search,2585,0.17558321025366658,4.003695671847847,0.04269294752580734,0
2023-06-19,google_product_001,Search,2927,0.16454198451883423,5.011463035408356,0.03955106969877463,0
2023-06-20,google_product_001,Search,3296,0.12460930035027379,5.341475915530881,0.04182501030599214,0
2023-06-21,google_product_001,Search,3168,0.13069350503047614,3.2575157674616158,0.033298847995457674,0
2023-06-22,google_product_001,Search,3096,0.18089882452743483,3.5146941646321315,0.0517171791471616,0
2023-06-23,google_product_001,Search,3109,0.13995674003680378,5.230874513154735,0.028238266634452194,0
2023-06-24,google_product_001,Search,2625,0.1378905461027401,5.685014278708509,0.044875602970867186,0
2023-06-25,google_product_001,Search,2961,0.12134632261951941,4.562880860174355,0.051818910929599615,0
2023-06-26,google_product_001,Search,2797,0.16270797196780382,3.1201856464979456,0.044809080927488955,0
2023-06-27,google_product_001,Search,3359,0.21187574757729433,5.987061111699441,0.0379747577293517,0
2023-06-28,google_product_001,Search,3594,0.1179740125723718,3.4690291021880357,0.034717029533370206,0
2023-06-29,google_product_001,Search,2644,0.15072658370018274,3.6648622188285485,0.05036087651046256,0
2023-06-30,google_product_001,Search,2714,0.19236661666246285,4.342337834489621,0.025770250747383268,0
2023-07-01,google_product_001,Search,2821,0.14761075826262854,5.554160420714775,0.030298757396203566,0
2023-07-02,google_product_001,Search,2718,0.16357115388749202,4.853975976552224,0.03602442234508279,0
2023-07-03,google_product_001,Search,3063,0.11812819415559361,4.414865500361911,0.05237653757511998,0
2023-07-04,google_product_001,Search,3097,0.16284921291622945,4.463288530118106,0.04379767636040896,0
2023-07-05,google_product_001,Search,3288,0.14438567204986352,4.043514668643466,0.030319542414897545,0
2023-07-06,google_product_001,Search,3073,0.17957189987039587,4.558139514518507,0.03689692294615096,0
2023-07-07,google_product_001,Search,3072,0.18562158154694253,1.470439922305697,0.033856768559037055,0
2023-07-08,google_product_001,Search,2722,0.2276869092605584,3.7033925409302015,0.03290211007766465,0
2023-07-09,google_product_001,Search,2792,0.16738899519640726,4.2413219349167814,0.049788895585567795,0
2023-07-10,google_product_001,Search,2872,0.159773889497465,2.848985916380493,0.026282568707364944,0
2023-07-11,google_product_001,Search,3086,0.15583152904732006,4.38632331781156,0.05608780855734374,0
2023-07-12,google_product_001,Search,3150,0.13940501121567933,3.7955287790138783,0.048282296901846225,0
2023-07-13,google_product_001,Search,3149,0.16015451530385072,5.7554756983154896,0.05090861670603698,0
2023-07-14,google_product_001,Search,2720,0.14113795769582912,5.573019725214857,0.03537060487974742,0
2023-07-15,google_product_001,Search,2695,0.15505382928808842,3.534194430881837,0.03850059280920891,0
2023-07-16,google_product_001,Search,3106,0.1895279260682388,3.8491622884333045,0.02566848185475288,0
2023-07-17,google_product_001,Search,3095,0.11980372304161076,3.9260524343916074,0.03475337592933197,0
2023-07-18,google_product_001,Search,3085,0.18419635683387137,3.5483405238403773,0.04493654847643151,0
2023-07-19,google_product_001,Search,3444,0.18951345202019595,4.195024984028127,0.05296063061781396,0
2023-07-20,google_product_001,Search,2955,0.14645794419026764,3.24171793111241,0.028928431831975486,0
2023-07-21,google_product_001,Search,2365,0.08634435302974217,2.8693846650624737,0.03634494063014734,0
2023-07-22,google_product_001,Search,2404,0.13176534038716703,4.622711223900269,0.03848700779767478,0
2023-07-23,google_product_001,Search,2285,0.18890983639683329,4.629529584221811,0.02604210797807515,0
2023-07-24,google_product_001,Search,2819,0.14931395813103354,3.1956842403400074,0.045913492417584,0
2023-07-25,google_product_001,Search,3123,0.12002093303115267,4.895355430762599,0.03276009668257391,0
2023-07-26,google_product_001,Search,3508,0.13485675236315348,3.3684222708346687,0.038046096488229764,0
2023-07-27,google_product_001,Search,3072,0.17521860079513657,4.253165238037981,0.03548050628088122,0
2023-07-28,google_product_001,Search,2698,0.16640200704604138,4.820344012612456,0.03210661494280326,0
2023-07-29,google_product_001,Search,2742,0.14283203702490915,3.966387435296287,0.039929550145194455,0
2023-07-30,google_product_001,Search,2188,0.13899526764555936,4.454740912141134,0.037843904214319775,0
2023-07-31,google_product_001,Search,2908,0.13824725552868533,3.4835703561124283,0.03628142117721334,0
2023-08-01,google_product_001,Search,3245,0.12232769446504492,3.803533416571903,0.03271538378319657,0
2023-08-02,google_product_001,Search,2850,0.19846127068408326,3.7941405691196595,0.04319524670782955,0
2023-08-03,google_product_001,Search,3208,0.1403303859236598,3.2534216534597613,0.05653617268492285,0
2023-08-04,google_product_001,Search,2783,0.18651475562476488,3.823225836884218,0.041398872328391276,0
2023-08-05,google_product_001,Search,2467,0.19563948155767352,2.4513817011362535,0.04996118214911129,0
2023-08-06,google_product_001,Search,2731,0.1799493269444388,3.508846252857895,0.026097780748465374,0
2023-08-07,google_product_001,Search,3289,0.13705139061845856,3.715124506630329,0.041577614392937695,0
2023-08-08,google_product_001,Search,3103,0.1621119027100983,3.74382024750462,0.029026316810289336,0
2023-08-09,google_product_001,Search,3171,0.1492741318082725,3.758502554129221,0.025230750724680985,0
2023-08-10,google_product_001,Search,2864,0.12288894417809615,3.938235800139871,0.03260628592540964,0
2023-08-11,google_product_001,Search,2523,0.15973077845164807,4.479441518086064,0.05191899334413573,0
