date,product_id,category,daily_active_users,click_through_rate,avg_session_duration,conversion_rate,is_anomaly,zscore,zscore_anomaly,yhat,yhat_lower,yhat_upper,prophet_anomaly
2022-09-24,google_product_001,Search,1509,0.1535874110524246,4.499685110302934,0.0215992225549424,0,-1.2621391070503807,0,1163.9252444520873,761.9323242479472,1557.7536249890031,0
2022-09-25,google_product_001,Search,957,0.1208079317735533,4.472002270919274,0.0396771938895052,0,-1.724214132664506,1,1247.3097472120173,854.7667548939069,1638.6137760991983,0
2022-09-26,google_product_001,Search,1392,0.1858971450499347,4.075955267916087,0.0464054293507477,0,-1.3600789222620702,0,1443.3589219552218,1026.8993918993776,1822.3157392878431,0
2022-09-27,google_product_001,Search,1744,0.1452441128091909,4.742682418359722,0.0412307820165618,0,-1.0654223841892947,0,1723.0362493074456,1324.0903497802642,2116.940346649652,0
2022-09-28,google_product_001,Search,2067,0.149180863814702,4.482248952680657,0.0388687194748426,0,-0.7950415268100147,0,1736.5565656196875,1325.4989638586474,2132.3366006517745,0
2022-09-29,google_product_001,Search,1333,0.1220019612278041,2.762337577672702,0.0270078363655417,0,-1.4094673760867684,0,1617.2659400359455,1228.4571857519281,2008.8080929327937,0
2022-09-30,google_product_001,Search,1596,0.1367015324642546,4.869156064389273,0.0423278674294016,0,-1.1893120649698934,0,1375.939917917979,995.6198946447337,1753.9108194571033,0
2022-10-01,google_product_001,Search,1206,0.1234559185791929,4.887290837266742,0.0324323602298407,0,-1.5157781156755255,1,1163.8696291812016,775.1701886887088,1567.806335220668,0
2022-10-02,google_product_001,Search,1070,0.1448116182022973,3.2367138958214183,0.0181007829502144,0,-1.6296226872036432,1,1246.5184972576255,831.9507813925921,1645.6575258366945,0
2022-10-03,google_product_001,Search,1597,0.2013512544042703,4.037937835447602,0.0519459222051373,0,-1.1884749725321866,0,1442.5056593291042,1058.7049860995405,1827.49414691038,0
2022-10-04,google_product_001,Search,1783,0.1088429657120593,4.683328992811069,0.0495838581984204,0,-1.0327757791187313,0,1722.8435600317894,1334.7223046752435,2122.599539693356,0
2022-10-05,google_product_001,Search,1685,0.1015931580636977,3.7906861804206384,0.0405166097685108,0,-1.1148108380139927,0,1737.7789599522255,1332.026247775724,2139.9929133218234,0
2022-10-06,google_product_001,Search,1661,0.1941351098248082,5.072978047766012,0.042290746882057,0,-1.1349010565189548,0,1620.671756061034,1212.2042792791133,2009.3181987906084,0
2022-10-07,google_product_001,Search,1314,0.143720289685444,6.363872494619361,0.0507431801271556,0,-1.4253721324031965,0,1382.2926187719272,1018.8239091870586,1784.140573951449,0
2022-10-08,google_product_001,Search,1256,0.1299278178402025,3.214013967365018,0.0422433965677808,0,-1.473923493790188,0,1173.9089647074125,787.2085792331434,1563.9786973247196,0
2022-10-09,google_product_001,Search,1429,0.1811971406218823,2.618955396846225,0.0490401755476131,0,-1.3291065020669204,0,1260.9420090687177,864.7802955382948,1645.4785604905169,0
2022-10-10,google_product_001,Search,1853,0.131831533807894,4.303818595604875,0.0370251779912614,0,-0.974179308479259,0,1461.9510039646734,1078.7089702476105,1852.1923577300906,1
2022-10-11,google_product_001,Search,28,0.204780291406408,4.721562505126143,0.0531198373857394,1,-2.5018730072940754,1,1747.8721074835325,1373.7765408056744,2140.886663162663,1
2022-10-12,google_product_001,Search,2265,0.170337776140178,3.769133626155231,0.0432078572593268,0,-0.6292972241440785,0,1768.8610958149961,1334.1095726761014,2141.863263025456,1
2022-10-13,google_product_001,Search,1291,0.1353626577556289,5.453260663321034,0.0419405194360587,0,-1.4446252584704518,0,1658.174274475804,1236.5182360613155,2038.4263377296295,0
2022-10-14,google_product_001,Search,1397,0.214719246397965,2.661394200276751,0.0272993891128796,0,-1.3558934600735364,0,1426.4685419456112,1051.780875648712,1787.4725622957321,0
2022-10-15,google_product_001,Search,1388,0.1318285523098998,4.692918623031611,0.042869558543017,0,-1.3634272920128971,0,1224.890064114944,813.3276505345646,1631.5680769492,0
2022-10-16,google_product_001,Search,1390,0.1722628611602792,3.3941391792411064,0.0316804508250554,0,-1.3617531071374838,0,1318.734235213418,883.861695418113,1700.0770370857804,0
2022-10-17,google_product_001,Search,1450,0.1589787774121947,5.7193779062072965,0.033617172734715,0,-1.3115275608750787,0,1526.4329572973847,1140.3094414870054,1928.259950509178,0
2022-10-18,google_product_001,Search,1774,0.1890522386819639,5.992515353168118,0.0318462437168387,0,-1.040309611058092,0,1818.796605410036,1411.3506762538832,2223.451610884481,0
2022-10-19,google_product_001,Search,1781,0.1968453359018055,3.233343412216652,0.0293376506810077,0,-1.034449963994145,0,1845.8598106576444,1465.103504443659,2300.8644586595024,0
2022-10-20,google_product_001,Search,1606,0.150960124471973,3.45044286409142,0.0612477140301696,0,-1.1809411405928258,0,1740.765337971401,1346.4807180563698,2126.1604122840085,0
2022-10-21,google_product_001,Search,1640,0.1273974638896144,4.859587886979802,0.053313390619884,0,-1.1524799977107965,0,1514.0669349073646,1089.0484787510934,1925.2322631822653,0
2022-10-22,google_product_001,Search,1385,0.1637991642881734,3.612869350210485,0.0592036750214426,0,-1.3659385693260173,0,1316.8205375003931,905.7598575561979,1724.8035187000173,0
2022-10-23,google_product_001,Search,1240,0.1296685389074368,3.954588782067762,0.0277710498044443,0,-1.487316972793496,0,1414.2464429654915,990.0473615965275,1828.9628963097155,0
2022-10-24,google_product_001,Search,1800,0.2104016174257987,4.02538842054241,0.0407125374991089,0,-1.0185452076777166,0,1624.7184237513902,1202.8020691188706,2002.9347727141192,0
2022-10-25,google_product_001,Search,1923,0.1540960599324821,2.080326843802344,0.027064923747959,0,-0.9155828378397866,0,1919.007102329639,1516.3415498892489,2311.48055075367,0
2022-10-26,google_product_001,Search,2090,0.1390403534606367,3.986162253905763,0.0330430512280293,0,-0.7757884007427596,0,1947.1266823869237,1529.722650063294,2353.8879095588873,0
2022-10-27,google_product_001,Search,1898,0.1555404091759472,3.310272225935826,0.0308187301658342,0,-0.9365101487824553,0,1842.2192887556434,1456.6680606242282,2220.1948497910726,0
2022-10-28,google_product_001,Search,1353,0.1095862113141091,3.506877177600228,0.0523958400644156,0,-1.3927255273326333,0,1614.8577807933411,1214.5752775253818,2029.6337342256797,0
2022-10-29,google_product_001,Search,1252,0.1208515788446804,5.443632003468814,0.0360377032189824,0,-1.477271863541015,0,1416.1364267400386,1013.1604415332233,1807.438581748832,0
2022-10-30,google_product_001,Search,1580,0.1860124172383327,2.743493105720744,0.0506837933369401,0,-1.2027055439732015,0,1511.3320633752433,1106.1828110458548,1908.738428581926,0
2022-10-31,google_product_001,Search,1795,0.1302931716308581,4.813205186747977,0.0460412088958851,0,-1.0227306698662504,0,1718.8917427610156,1293.5229987094338,2082.042662582787,0
2022-11-01,google_product_001,Search,1911,0.1185926705195418,3.721037069668192,0.0630363875210479,0,-0.9256279470922676,0,2009.674224612822,1594.3873573396331,2415.78590292585,0
2022-11-02,google_product_001,Search,2005,0.1660995825758185,3.720239831504165,0.0252055577686027,0,-0.8469412579478331,0,2033.7944600251153,1612.9888042934904,2457.3311150106165,0
2022-11-03,google_product_001,Search,2083,0.1855711246398899,4.790371896051711,0.0525923323978679,0,-0.7816480478067068,0,1924.5053784214833,1507.577106949668,2328.856170193363,0
2022-11-04,google_product_001,Search,3457,0.171568599319952,4.34005129456889,0.0514644087040072,1,0.368516961602366,0,1692.497909896584,1300.545123296121,2095.825600722181,1
2022-11-05,google_product_001,Search,1531,0.1798814305741745,4.570612997219531,0.0302662116197296,0,-1.2437230734208322,0,1488.9887039338535,1104.8838404261896,1895.0369176423824,0
2022-11-06,google_product_001,Search,1448,0.1272961473429161,4.968184660532861,0.0500713333647315,0,-1.3132017457504923,0,1579.3782463716436,1174.6317388568762,1983.2369533112133,0
2022-11-07,google_product_001,Search,1688,0.1073456799977446,3.668691616816677,0.0433614496302622,0,-1.1122995607008725,0,1782.2354558756501,1374.5066338255588,2189.9769958382512,0
2022-11-08,google_product_001,Search,4194,0.1950400095586646,3.3877632654922496,0.0377252374004659,1,0.9854540881922399,0,2068.536197762793,1648.493105859796,2457.5255860188013,1
2022-11-09,google_product_001,Search,2207,0.1403196048347359,2.914849473442202,0.03176064513028,0,-0.67784858553107,0,2088.5049378279296,1686.5373885986487,2494.2972193655337,0
2022-11-10,google_product_001,Search,2051,0.1424750095063485,3.174589470021045,0.0328089054855081,0,-0.8084350058133227,0,1975.4939206357594,1555.3847962482087,2365.9922234407563,0
2022-11-11,google_product_001,Search,1898,0.1898458242554717,6.949094425308726,0.0604981209578592,0,-0.9365101487824553,0,1740.2808706173769,1361.7403009032535,2139.0121326489593,0
2022-11-12,google_product_001,Search,1488,0.1666869002820198,5.244679580736786,0.0400068281895748,0,-1.2797180482422224,0,1534.1547350957333,1141.3716535668204,1946.3311127748107,0
2022-11-13,google_product_001,Search,1688,0.1636766331624482,2.6489256337919787,0.0478213000153145,0,-1.1122995607008725,0,1622.5722193143513,1202.1893517303097,2006.6395489135755,0
2022-11-14,google_product_001,Search,1734,0.2149500703470325,2.67754204325643,0.0320910061833244,0,-1.073793308566362,0,1824.1412337335173,1431.385745502389,2209.080341187267,0
2022-11-15,google_product_001,Search,2105,0.1306944530885957,4.481866061718492,0.0322014705377836,0,-0.7632320141771584,0,2109.858714427794,1723.033554807498,2492.916161606069,0
2022-11-16,google_product_001,Search,2082,0.1778352038424371,4.547264797377967,0.0508198480924994,0,-0.7824851402444135,0,2129.9520553439042,1715.206158588318,2526.3975020578805,0
2022-11-17,google_product_001,Search,1974,0.1517103937469125,4.548883835317365,0.0265042378844846,0,-0.8728911235167424,0,2017.758536073104,1603.482791691864,2426.7780905101454,0
2022-11-18,google_product_001,Search,1824,0.1580577683658977,3.7450442064463023,0.0358478623209472,0,-0.9984549891727547,0,1784.0237316992254,1386.2657839388328,2179.7973972916243,0
2022-11-19,google_product_001,Search,1389,0.1958540527923759,3.8745457399971,0.0403402741107223,0,-1.3625901995751903,0,1579.9883995416794,1172.4048166364903,1977.367941355962,0
2022-11-20,google_product_001,Search,2039,0.1652350726886887,4.327879524159357,0.0411137260184005,0,-0.8184801150658038,0,1671.0465574059879,1267.3757725802764,2069.191891946052,0
2022-11-21,google_product_001,Search,1664,0.1661488823714889,4.085893006293331,0.0382090671498384,0,-1.1323897792058346,0,1875.730826026223,1502.0883869417028,2265.926636642429,0
2022-11-22,google_product_001,Search,1867,0.182175220119294,1.780699627252465,0.0439581978109592,0,-0.9624600143513645,0,2164.952444138555,1790.5791694456793,2616.234145813346,0
2022-11-23,google_product_001,Search,2410,0.1390514181137134,3.7702003694248063,0.0469285575581781,0,-0.5079188206765999,0,2188.845129502816,1781.484604690197,2556.7108014624214,0
2022-11-24,google_product_001,Search,2185,0.1248237099798298,3.148593565739686,0.0473463754545933,0,-0.6962646191606184,0,2080.6471026079894,1694.6082462925099,2478.4475876251677,0
2022-11-25,google_product_001,Search,1902,0.1186557241793689,4.175211418908512,0.0301419619133217,0,-0.9331617790316283,0,1851.002187311561,1445.8570320110448,2265.082674076581,0
2022-11-26,google_product_001,Search,1751,0.0910093023187199,6.98525900260341,0.037158449020712,0,-1.0595627371253473,0,1651.049409490044,1277.631232219476,2056.903865274752,0
2022-11-27,google_product_001,Search,1692,0.2116862138982096,4.367481665474305,0.0519476286187693,0,-1.1089511909500456,0,1746.0837349240717,1379.731661083112,2176.0370851985604,0
2022-11-28,google_product_001,Search,1760,0.1169037490283495,3.686470313827602,0.0489464718757387,0,-1.0520289051859866,0,1954.543948090582,1556.2901355196898,2360.2561722081564,0
2022-11-29,google_product_001,Search,2200,0.1433623912924268,4.921801501977252,0.0262714054851893,0,-0.6837082325950172,0,2247.2550136182235,1837.9276639311977,2624.0351994805583,0
2022-11-30,google_product_001,Search,2119,0.1416956010033323,4.482687887209213,0.043514799003522,0,-0.7515127200492638,0,2274.2740331313244,1900.5776871187456,2641.330698576319,0
2022-12-01,google_product_001,Search,2298,0.159222200934273,4.4200944904518416,0.0202177475062519,0,-0.6016731736997558,0,2168.774061443253,1762.5506686606857,2554.439912640326,0
2022-12-02,google_product_001,Search,1824,0.1744721163761789,4.606850593215671,0.0404693490206036,0,-0.9984549891727547,0,1941.346652620156,1518.4938460862465,2347.4988633460616,0
2022-12-03,google_product_001,Search,1538,0.1758142046507923,6.056543564829541,0.0589776701674597,0,-1.2378634263568848,0,1743.0925235813788,1338.079323778878,2141.1082621473142,0
2022-12-04,google_product_001,Search,1708,0.1325076768429318,2.869111564674085,0.0305210728273101,0,-1.0955577119467377,0,1839.2829540777466,1439.363263164007,2228.1444187278694,0
2022-12-05,google_product_001,Search,2100,0.1449863485864076,4.473632076811454,0.0316567695450841,0,-0.767417476365692,0,2048.34791391975,1637.6563064341249,2445.158144638607,0
2022-12-06,google_product_001,Search,2151,0.1584773985146489,3.073618870018461,0.0476402978157285,0,-0.7247257620426478,0,2341.1182601162336,1940.4795963976285,2741.2032501751983,0
2022-12-07,google_product_001,Search,2169,0.1425392662144936,4.555512646342248,0.0245719848479035,0,-0.7096580981639264,0,2367.6711291533775,1964.4318825507876,2777.3657731190965,0
2022-12-08,google_product_001,Search,2231,0.1982203672805997,3.081313488513905,0.0336724497011496,0,-0.657758367026108,0,2261.212811892427,1867.580014949908,2684.7111847116776,0
2022-12-09,google_product_001,Search,1983,0.1647292485491475,3.5826331863949155,0.0459644113758175,0,-0.8653572915773816,0,2032.3800154246262,1602.7028049771486,2416.8805127933856,0
2022-12-10,google_product_001,Search,1682,0.1720463335814945,3.704910085762094,0.0336571415231059,0,-1.1173221153271131,0,1832.3289424991804,1414.3374095479032,2222.9827543857277,0
2022-12-11,google_product_001,Search,1759,0.1698864380600223,4.975816719344709,0.0376403001278902,0,-1.0528659976236934,0,1926.394858186531,1522.4774158885934,2312.597087006558,0
2022-12-12,google_product_001,Search,4146,0.1852042157245597,4.918454443942414,0.0474418571031503,1,0.9452736511823159,0,2133.0781916724104,1717.3024572575289,2540.2618668042164,1
2022-12-13,google_product_001,Search,2056,0.1554306467611112,2.754282623553616,0.0442154608353656,0,-0.804249543624789,0,2423.2845775051915,2041.3546526119408,2819.4474564492243,0
2022-12-14,google_product_001,Search,634,0.1110950415613246,4.054934110999849,0.042668183962954,1,-1.9945949900437858,1,2447.168025854508,2036.8360238853954,2861.2340277985345,1
2022-12-15,google_product_001,Search,2121,0.1619906385525792,3.2904201452508275,0.0366087772072996,0,-0.7498385351738504,0,2338.0115744563504,1971.1285226088548,2755.3817170577167,0
2022-12-16,google_product_001,Search,1974,0.1304592931862451,2.741495089324665,0.0437006111526895,0,-0.8728911235167424,0,2106.5263907111025,1703.0761595721012,2510.0749014972835,0
2022-12-17,google_product_001,Search,1928,0.1341414995475073,3.7829829495756297,0.0387626731990024,0,-0.9113973756512529,0,1903.9388158018812,1496.2401781165925,2294.2377136724704,0
2022-12-18,google_product_001,Search,2231,0.1675909205626528,3.69151721154418,0.0445780560992578,0,-0.657758367026108,0,1995.6480770699254,1618.4200774931076,2400.3215256797107,0
2022-12-19,google_product_001,Search,2354,0.187148492143009,6.426716486345523,0.0350306797488202,0,-0.5547959971881778,0,2200.210766910786,1815.5032082879945,2604.5108791786347,0
2022-12-20,google_product_001,Search,2397,0.1506381473020818,4.4329598253606965,0.0381743102562045,0,-0.5188010223667877,0,2488.5795352989494,2090.9324421470737,2873.072284273403,0
2022-12-21,google_product_001,Search,2496,0.1592649903779689,2.622382499245763,0.0301004220744798,0,-0.43592887103381955,0,2510.945219436305,2115.8827967290727,2893.9021511916026,0
2022-12-22,google_product_001,Search,2149,0.2010664483390571,3.435225995829058,0.0396499238999376,0,-0.7263999469180613,0,2400.6167875322394,1992.8149022116393,2789.7716776118987,0
2022-12-23,google_product_001,Search,2097,0.157222595384657,5.021383295429398,0.0318899913637115,0,-0.7699287536788123,0,2168.320079270009,1753.9997471707177,2537.596742447521,0
2022-12-24,google_product_001,Search,1893,0.2280504934254118,6.088442772869925,0.02885953549838,0,-0.9406956109709891,0,1965.2848383393637,1575.0985319774245,2367.709429647426,0
2022-12-25,google_product_001,Search,2086,0.1669652893689463,2.4140166877620417,0.0425866114785538,0,-0.7791367704935865,0,2056.9027562957504,1643.754129375229,2465.807959258699,0
2022-12-26,google_product_001,Search,2102,0.0971771172253254,2.120075614860955,0.0421273977585766,0,-0.7657432914902785,0,2261.712608884163,1865.0866343751413,2671.662043664718,0
2022-12-27,google_product_001,Search,2619,0.1726002486331359,5.870965175371782,0.0478287373494857,0,-0.33296650119588944,0,2550.6399051799694,2141.1555984389083,2947.8071182450426,0
2022-12-28,google_product_001,Search,2891,0.1614347515464833,4.389614177370904,0.035688744304249,0,-0.10527735813965378,0,2573.8402377639595,2199.917679688487,2965.7373283867214,0
2022-12-29,google_product_001,Search,2413,0.1886925826224823,3.131707268123633,0.0440805284683675,0,-0.5054075433634797,0,2464.5806681029753,2057.8281476964576,2878.1087442113285,0
2022-12-30,google_product_001,Search,2267,0.1701954405380987,4.534629086122435,0.0455079757227366,0,-0.627623039268665,0,2233.540080776551,1825.8877122513793,2642.1196431797034,0
2022-12-31,google_product_001,Search,2175,0.1458463204804868,1.3642522609831222,0.0444477380783159,0,-0.7046355435376859,0,2031.8979484408057,1656.659126578533,2444.8596747409674,0
2023-01-01,google_product_001,Search,2027,0.113271052911319,4.003375506597161,0.0317434631719785,0,-0.8285252243182847,0,2124.9941703883546,1743.3591840729055,2505.9849205446135,0
2023-01-02,google_product_001,Search,2399,0.1437293022814192,4.327821172843085,0.0414936348227118,0,-0.5171268374913742,0,2331.316008269541,1932.3513466270351,2727.684748424527,0
2023-01-03,google_product_001,Search,2603,0.1244843863737209,4.92427013953783,0.0436414029605466,0,-0.34635998019919745,0,2621.7394823101786,2223.138166575506,3013.898119028693,0
2023-01-04,google_product_001,Search,2690,0.1325842965058583,2.986104047707462,0.0400717846690794,0,-0.27353293811871027,0,2646.3743615710937,2267.2202959848837,3062.4951710433525,0
2023-01-05,google_product_001,Search,2366,0.1676573521326183,4.085687161403359,0.0191352234162891,0,-0.5447508879356969,0,2538.447031637206,2145.4851129602635,2965.2781652969184,0
2023-01-06,google_product_001,Search,2277,0.2000971351305421,3.0745753739404127,0.0416048962397348,0,-0.6192521148915975,0,2308.6021280761265,1926.525352916556,2675.2492118805,0
2023-01-07,google_product_001,Search,2222,0.1618401458946894,4.255383755674317,0.0621253103939724,0,-0.6652921989654687,0,2107.992339055715,1699.841540505564,2515.7397044043405,0
2023-01-08,google_product_001,Search,2483,0.1141235081389444,3.104653677636976,0.0363996073124301,0,-0.4468110727240073,0,2201.939009330626,1828.3442652902522,2610.780804382946,0
2023-01-09,google_product_001,Search,2631,0.1633380800466042,3.5918991608397794,0.0327192290214467,0,-0.32292139194340846,0,2408.919547377022,2046.934082534615,2809.911579353101,0
2023-01-10,google_product_001,Search,3117,0.1858989445993695,3.0041846052097707,0.0437334855971139,0,0.08390553278207144,0,2699.8089865501424,2273.8348138468778,3114.457678294517,1
2023-01-11,google_product_001,Search,2602,0.1317065128704185,4.651136241823657,0.0431237821046657,0,-0.3471970726369042,0,2724.7248310969803,2352.4754093691645,3150.1398290496018,0
2023-01-12,google_product_001,Search,2780,0.1459794849998124,4.858451116656665,0.0519273516541641,0,-0.19819461872510288,0,2616.909477412741,2226.6003882838854,3008.9167714342184,0
2023-01-13,google_product_001,Search,2394,0.1504406458418759,3.765379430042586,0.0274213184409111,0,-0.5213122996799079,0,2387.031115368789,1986.1912312721524,2803.017980315167,0
2023-01-14,google_product_001,Search,2645,0.1264530506075327,4.038237994960029,0.0473138025257499,0,-0.311202097815514,0,2186.2725384602873,1775.6306191541737,2566.721004420777,1
2023-01-15,google_product_001,Search,2115,0.1694484130153157,2.551408585366456,0.0459042206125146,0,-0.7548610898000908,0,2279.9905284709457,1916.7427112840098,2684.4961721262584,0
2023-01-16,google_product_001,Search,2356,0.1463715555417665,3.700323351993213,0.0385785346305945,0,-0.5531218123127644,0,2486.7018569125416,2110.668526383581,2896.6010178691395,0
2023-01-17,google_product_001,Search,2650,0.1625859733172108,3.9497953829582553,0.0433868731792169,0,-0.3070166356269802,0,2777.3233003631185,2375.620203664016,3181.771293575117,0
2023-01-18,google_product_001,Search,2415,0.123375234665937,6.620793091029976,0.0502945748159835,0,-0.5037333584880662,0,2802.014851068043,2409.1644670789,3199.2406236637976,0
2023-01-19,google_product_001,Search,2584,0.1368762509902976,2.8880329742258364,0.0487231538002845,0,-0.36226473651562563,0,2694.0604665298797,2276.478510522576,3099.900108800997,0
2023-01-20,google_product_001,Search,2289,0.1716714407348331,5.464177238752438,0.0285698068792627,0,-0.6092070056391166,0,2464.1673172737005,2069.6485691697735,2856.229259658954,0
2023-01-21,google_product_001,Search,2320,0.1388150054372469,4.996858773465808,0.0482015818675548,0,-0.5832571400702073,0,2263.5530153943523,1865.3595252643431,2647.4384981446474,0
2023-01-22,google_product_001,Search,2428,0.2018089155370021,4.280636404490137,0.0393531139496748,0,-0.49285115679787844,0,2357.6035411236116,1987.3857409793338,2753.4195782790416,0
2023-01-23,google_product_001,Search,2981,0.1380109144315619,5.758620484195133,0.0407287409801551,0,-0.029939038746046386,0,2564.8579577779647,2162.7486931872495,2959.96219378413,1
2023-01-24,google_product_001,Search,3042,0.1567405417725565,4.372105472606863,0.0407319699100169,0,0.02112359995406529,0,2856.2473541861827,2475.0711117557435,3237.4096212425075,0
2023-01-25,google_product_001,Search,2806,0.1779777249561926,4.389159195667928,0.0384975701120174,0,-0.17643021534472741,0,2881.9372325276413,2456.036289593833,3250.8818297325033,0
2023-01-26,google_product_001,Search,2591,0.107449028012009,3.946879346982455,0.0519170749710706,0,-0.3564050894516784,0,2775.207713358405,2393.9726096726795,3190.9622470419968,0
2023-01-27,google_product_001,Search,2620,0.0971757356405767,5.223568882418627,0.0391628204015078,0,-0.3321294087581827,0,2546.752536878231,2125.9621223895147,2959.3429589454954,0
2023-01-28,google_product_001,Search,2107,0.1042303105628971,5.096469233810884,0.0288045387161683,0,-0.7615578293017448,0,2347.7663537269973,1944.885163391715,2764.6659375736194,0
2023-01-29,google_product_001,Search,2806,0.1878775231028154,3.374322712503788,0.0360647014403027,0,-0.17643021534472741,0,2443.603023837032,2029.604621365137,2843.9037971304783,0
2023-01-30,google_product_001,Search,2922,0.1334442556232266,2.680752805401233,0.0417869471681047,0,-0.07932749257074456,0,2652.7610051020874,2287.335873269735,3057.509250724702,0
2023-01-31,google_product_001,Search,2837,0.2267459785700475,3.797019362604343,0.0522921478429705,0,-0.1504803497758182,0,2946.123253997763,2516.2997004682065,3346.310977585202,0
2023-02-01,google_product_001,Search,2658,0.1330725720402783,3.1999614356023534,0.0460309468494883,0,-0.3003198961253262,0,2973.800829186311,2592.446304324892,3427.010950048462,0
2023-02-02,google_product_001,Search,3120,0.1555365390959111,3.936475425384645,0.0314946472125295,0,0.0864168100951917,0,2869.0145358818163,2467.170920111024,3245.9704144074794,0
2023-02-03,google_product_001,Search,2577,0.1962632985770362,5.237438134684139,0.0648518991667889,0,-0.3681243835795729,0,2642.3955487370713,2252.7233233406714,3048.074657634074,0
2023-02-04,google_product_001,Search,2695,0.2101827866447737,3.54269834491321,0.0426477531097798,0,-0.26934747593017655,0,2445.0744595581127,2038.09750249869,2819.249792155471,0
2023-02-05,google_product_001,Search,2198,0.2118451072990919,3.957176618688425,0.0527539073799901,0,-0.6853824174704307,0,2542.3414170867454,2154.8635444138285,2952.9390535143707,0
2023-02-06,google_product_001,Search,2642,0.1862509869177942,4.058022734808395,0.0384828556642277,0,-0.31371337512863423,0,2752.6333864873995,2362.807272272225,3160.1378468071853,0
2023-02-07,google_product_001,Search,3008,0.1807218757743438,4.848430882205284,0.0453335924470545,0,-0.007337542927964169,0,3046.775895385937,2647.0546526960266,3462.0355663702076,0
2023-02-08,google_product_001,Search,3085,0.1677758084760355,1.7531106660153948,0.048394685045184,0,0.05711857477545548,0,3074.828402635479,2642.9403250725313,3479.264199519821,0
2023-02-09,google_product_001,Search,2833,0.1733508322849991,3.393299705234704,0.0521819471175425,0,-0.1538287195266452,0,2969.967574807854,2563.6138303308785,3354.80977263415,0
2023-02-10,google_product_001,Search,2798,0.133464428510144,4.211283692279473,0.0505736830537822,0,-0.18312695484638142,0,2742.7893590712542,2352.4580755665943,3157.9225276949383,0
2023-02-11,google_product_001,Search,2307,0.1254540334973307,5.200078956426861,0.0487219700007297,0,-0.5941393417603951,0,2544.399254739401,2151.9664287098103,2952.2119155892997,0
2023-02-12,google_product_001,Search,2560,0.1498987662776714,3.508097552493795,0.0368491326880589,0,-0.38235495502058764,0,2640.073413153683,2240.659807968323,3043.3170685363443,0
2023-02-13,google_product_001,Search,2857,0.1448944613242521,2.123447293958126,0.0342825395804393,0,-0.13373850102168322,0,2848.246563501508,2471.7028777334267,3249.8212510636563,0
2023-02-14,google_product_001,Search,3181,0.1364031585201817,4.619711445966137,0.0433260751032419,0,0.13747944879530336,0,3139.754109789098,2726.2140126465715,3556.3635783001096,0
2023-02-15,google_product_001,Search,3288,0.1708916234237014,3.3646376111743708,0.0493312807234107,0,0.2270483396299255,0,3164.677522649662,2781.6296636553657,3540.541904360937,0
2023-02-16,google_product_001,Search,2768,0.1786591562571153,2.8103333409096387,0.0377727929922339,0,-0.20823972797758386,0,3056.227307885273,2643.352976643456,3436.833139845614,0
2023-02-17,google_product_001,Search,2435,0.1526522065887554,3.375654610286776,0.0506517196571438,0,-0.48699150973393124,0,2825.0444469169324,2417.2401193399387,3239.6114342877254,0
2023-02-18,google_product_001,Search,2845,0.1943259024316578,3.8154746423441503,0.0545261674548617,0,-0.14378361027416423,0,2622.2897272711784,2242.2345515455486,3024.957952068799,0
2023-02-19,google_product_001,Search,2723,0.1157493265759948,3.395255335461788,0.0308367908092658,0,-0.24590888767438757,0,2713.303617541431,2317.057200973416,3104.374281664259,0
2023-02-20,google_product_001,Search,2750,0.1441902162216084,1.7944339429009308,0.0316307929620372,0,-0.22330739185630535,0,2916.5927173878863,2494.712267085699,3288.4042335076515,0
2023-02-21,google_product_001,Search,3454,0.1284953303819158,4.897066196887132,0.0385962494109466,0,0.3660056842892458,0,3203.070167975362,2812.726636716217,3625.998990813798,0
2023-02-22,google_product_001,Search,3234,0.0940039014878082,5.274875041278722,0.0430761266818919,0,0.18184534799376106,0,3222.8991927742227,2822.8827320088126,3615.998662580944,0
2023-02-23,google_product_001,Search,3293,0.147519579424719,4.651521991339505,0.0347543298623294,0,0.23123380181845923,0,3109.3741015649384,2696.2980466080394,3517.97239174979,0
2023-02-24,google_product_001,Search,2819,0.1463475747485015,2.862314329575184,0.0535220267886714,0,-0.1655480136545397,0,2873.2197069744693,2482.3180419124837,3291.3898345109396,0
2023-02-25,google_product_001,Search,1564,0.1954034922972639,3.798508466052482,0.0442406686151845,1,-1.2160990229765094,0,2665.6786274902715,2265.257224487701,3030.996998005651,1
2023-02-26,google_product_001,Search,3070,0.1689243505366433,3.993478684770542,0.0403944704824073,0,0.044562188209854255,0,2752.191121397409,2350.813927866541,3142.309795242915,0
2023-02-27,google_product_001,Search,2912,0.1192743952701238,4.598794389561911,0.0256409047613147,0,-0.08769841694781205,0,2951.313865417049,2559.799169041424,3331.398065692938,0
2023-02-28,google_product_001,Search,3398,0.2056227769900256,4.668340488718081,0.0268418418357249,0,0.3191285077776678,0,3234.0244565078665,2847.7699626676576,3635.281832932716,0
2023-03-01,google_product_001,Search,3399,0.1866310108657606,3.265826201221504,0.042810092502818,0,0.3199656002153746,0,3250.541511150089,2841.086527816449,3663.5876326046355,0
2023-03-02,google_product_001,Search,3390,0.1674629311040584,4.081995556413561,0.0186740437384516,0,0.3124317682760139,0,3134.204406379123,2738.7403389916094,3536.463314244251,0
